DATA;HORA;MUSICA
01/08/2024;19:20;CAT DEALERS - OH! CHUVA (REMIX)
01/08/2024;19:20;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
01/08/2024;19:20;SIMONE MENDES - DOIS TRISTES
01/08/2024;19:20;LUAN SANTANA - EU SOU SENTIMENTAL
01/08/2024;19:40;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
01/08/2024;19:40;MARÍLIA MENDONÇA - TE AMO DEMAIS
01/08/2024;19:40;MATHEUS E KAUAN feat MAIARA E MARAISA - NÃO SEI SE TO S
01/08/2024;19:40;GUSTAVO MIOTO - FIM DO MUNDO
01/08/2024;19:40;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
01/08/2024;19:40;MATHEUS & KAUAN - SE AMASSE ELE
01/08/2024;21:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
01/08/2024;21:00;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
01/08/2024;21:00;FELIPE & RODRIGO - GOSTA DE RUA
01/08/2024;21:00;HENRIQUE e JULIANO - SÓ LEMBRO DA BRIGA
01/08/2024;21:00;ZÉ NETO E CRISTIANO - VOCÊ BEBERIA OU NÃO BEBERIA
01/08/2024;21:20;LAUANA PRADO - CORAÇÃO SERTANEJO & ONDE HAJA SOL
01/08/2024;21:20;DILSINHO - DIFERENTÃO
01/08/2024;21:20;GUSTAVO MIOTO - COM OU SEM MIM
01/08/2024;21:20;ANA CASTELA - MINHA HERANÇA
01/08/2024;21:20;CLAYTON E ROMÁRIO feat HUGO E GUILHERME - ME ESQUEÇA &
01/08/2024;21:20;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
01/08/2024;21:40;HENRY FREITAS feat PEDRO SAMPAIO - BARULHO DO PRAZER
01/08/2024;21:40;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
01/08/2024;21:40;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
01/08/2024;21:40;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
01/08/2024;21:40;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
01/08/2024;21:40;ZÉ NETO E CRISTIANO - LONG NECK
01/08/2024;21:40;MATHEUS E KAUAN - NEM DOEU
01/08/2024;22:00;ALAN ARAÚJO - TERMINA DIREITO
01/08/2024;22:00;MAIARA E MARAISA - TUDO POR NADA
01/08/2024;22:00;FELIPE ARAÚJO feat LUAN SANTANA - ÚLTIMA NOITE
01/08/2024;22:00;HENRIQUE E JULIANO - VOLTA POR BAIXO
01/08/2024;22:00;JORGE E MATEUS - SE EU CHORAR
01/08/2024;22:00;MARILIA TAVARES - ÁGUA DE SAL
01/08/2024;22:20;GUSTTAVO LIMA - BALADA DO BUTECO
01/08/2024;22:20;MAIARA E MARAÍSA - AMANDO O INIMIGO
01/08/2024;22:20;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
01/08/2024;22:20;MATHEUS & KAUAN - BASIQUINHO
01/08/2024;22:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
01/08/2024;22:20;JORGE E MATEUS feat LAUANA PRADO - HAVERÁ SINAIS
01/08/2024;22:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
01/08/2024;22:40;MARILIA MENDONÇA - ATÉ O TEMPO PASSA
01/08/2024;22:40;JORGE & MATEUS - INESPERADO
01/08/2024;22:40;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
01/08/2024;22:40;MARI FERNANDEZ e WESLEY SAFADÃO - AMOR SEM COMPROMISSO
01/08/2024;22:40;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
01/08/2024;22:40;HUGO e GUILHERME - MAGICA
01/08/2024;22:40;MANU BAHTIDÃO  SIMONE MENDES - DAQUI PRA SEMPRE
01/08/2024;23:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
01/08/2024;23:00;WESLEY SAFADÃO - RUA
01/08/2024;23:00;MATHEUS E KAUAN - NÃO ME DESPRENDI
01/08/2024;23:00;MATHEUS & KAUAN  LUIZA SONZA - NÃO SIRVO
01/08/2024;23:00;MARÍLIA MENDONÇA - TE AMO DEMAIS
01/08/2024;23:00;ZÉ NETO E CRISTIANO - ALÔ AMBEV
01/08/2024;23:20;HENRIQUE E JULIANO - SEM REDE
01/08/2024;23:20;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
01/08/2024;23:20;Christopher - Hope This Song Is For You
01/08/2024;23:20;GUSTTAVO LIMA  HUGO e GUILHERME - TORCE O OLHO
01/08/2024;23:20;SORRISO MAROTO E FERRUGEM - ELA
01/08/2024;23:20;MATHEUS & KAUAN - PRIVACIDADE
01/08/2024;23:40;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
01/08/2024;23:40;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
01/08/2024;23:40;SIMONE MENDES - PIOR PARTE
01/08/2024;23:40;GUSTTAVO LIMA - SE
01/08/2024;23:40;MARI FERNANDEZ - EU QUERO RECAIR
01/08/2024;23:40;GUSTAVO MIOTO e MC DON JUAN - QUANDO APAGA A LUZ
02/08/2024;00:00;Bruno Mars - Just The Way You Are
02/08/2024;00:00;CALCINHA PRETA - SEM EXPLICAÇÃO
02/08/2024;00:00;MATHEUS E KAUAN - VOCÊ NÃO TÁ PREPARADA
02/08/2024;00:00;LUAN SANTANA - ME DESBLOQUEIA AÍ
02/08/2024;00:00;MATHEUS E KAUAN feat MAIARA E MARAISA - NÃO SEI SE TO S
02/08/2024;00:00;DILSINHO  GRUPO MENOS É MAIS - FICA LIGHT
02/08/2024;00:00;HENRIQUE e JULIANO - TERMINEI MAL TERMINADO
02/08/2024;00:20;ZÉ NETO E CRISTIANO - VOCÊ BEBERIA OU NÃO BEBERIA
02/08/2024;00:20;MATHEUS E KAUAN - CONSÓRCIO
02/08/2024;00:20;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
02/08/2024;00:20;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
02/08/2024;00:20;JORGE E MATEUS - ENQUANTO HOUVER RAZÕES
02/08/2024;00:20;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
02/08/2024;00:40;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
02/08/2024;00:40;GUSTAVO MIOTO - COM OU SEM MIM
02/08/2024;00:40;JORGE & MATEUS - SÓ VOCÊ E EU
02/08/2024;00:40;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
02/08/2024;00:40;ANA CASTELA - AQUI TEM ALGUÉM
02/08/2024;00:40;MARI FERNADEZ - SEM EXPLICAÇÃO
02/08/2024;01:00;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
02/08/2024;01:00;HIGHLANDER - DIFERENTE DOS IGUAIS
02/08/2024;01:00;NADSON O FERINHA - TIVE QUE BATER PALMA
02/08/2024;01:00;GUSTTAVO LIMA - NA HORA DE AMAR
02/08/2024;01:00;MARÍLIA MENDONÇA - SUPERA
02/08/2024;01:00;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
02/08/2024;01:00;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
02/08/2024;01:20;MARCOS e BELUTTI  NADOSN - COMO UM BEIJO
02/08/2024;01:20;MAIARA e MARAISA - SURTOS
02/08/2024;01:20;ISRAEL & RODOLFFO - GUARDANAPO BORRADO
02/08/2024;01:20;SOLANGE ALMEIDA - SAUDADE NO MUDO
02/08/2024;01:20;ZÉ NETO E CRISTIANO - LONG NECK
02/08/2024;01:20;LAUANA PRADO - CHORADA
02/08/2024;01:20;SIMONE MENDES - MULHER FODA
02/08/2024;01:40;MARILIA MENDONCA - TODO MUNDO VAI SOFRER
02/08/2024;01:40;HUGO E GUILHERME - VAZOU NA BRAQUIARA
02/08/2024;01:40;JORGE E MATEUS - TODO SEU
02/08/2024;01:40;MATHEUS E KAUAN - SOLTO FOGUETE
02/08/2024;01:40;HUGO E GUILHERME feat. JORGE E MATEUS - MEU NÚMERO
02/08/2024;01:40;HENRIQUE e JULIANO - PARECE PIADA  MISTURA LOUCA  CÉU P
02/08/2024;02:00;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
02/08/2024;02:00;DIEGO E VICTO HUGO - CALAFRIO part. HENRIQUE E JULIANO
02/08/2024;02:00;MARI FERNANDEZ - A GENTE SE ENTREGA
02/08/2024;02:00;MAIARA E MARAÍSA - AMANDO O INIMIGO
02/08/2024;02:00;TRAVA VEIA - COLO DE MENINA
02/08/2024;02:00;GUSTAVO MIOTO - VOLTANDO PRA MIM
02/08/2024;02:00;GUSTTAVO LIMA - FALA COMIGO
02/08/2024;02:20;MELIM - OUVI DIZER
02/08/2024;02:20;JORGE & MATEUS - DÓI
02/08/2024;02:20;DILSINHO feat VITOR KLEY - CAFEINA
02/08/2024;02:20;MATHEUS & KAUAN - CRONÔMETRO
02/08/2024;02:20;MARÍLIA MENDONÇA - TENTATIVAS
02/08/2024;02:20;MURILO HUFF feat. WESLEY SAFADÃO - QUEM TÁ PEGANDO
02/08/2024;02:20;SIMONE MENDES - DOIS FUGITIVOS
02/08/2024;02:40;LUAN SANTANA - AMBIENTE ERRADO
02/08/2024;02:40;MARA PAVANELLY - APAIXONADA
02/08/2024;02:40;MAIARA E MARAISA - MEDO BOBO
02/08/2024;02:40;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
02/08/2024;02:40;MATHEUS E KAUAN - VOU TER QUE SUPERAR
02/08/2024;02:40;ISRAEL & RODOLFFO ft. ANA CASTELA - BOMBONZINHO
02/08/2024;02:40;WESLEY SAFADÃO - VOU COMEÇAR A NÃO PRESTAR
02/08/2024;03:00;GUSTTAVO LIMA  MAIARA & MARAISA - OFICIALIZAR
02/08/2024;03:00;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
02/08/2024;03:00;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
02/08/2024;03:00;PEDRO SAMPAIO - POCPOC
02/08/2024;03:00;JORGE E MATEUS - ENTÃO VALEU
02/08/2024;03:00;JOÃO GOMES - CORACAO VAQUEIRO
02/08/2024;03:00;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
02/08/2024;03:20;ANA CASTELA  LUDMILA - DIA DE FLUXO
02/08/2024;03:20;ZÉ NETO e CRISTIANO - BARULHO DO FOGUETE
02/08/2024;03:20;ZÉ VAQUEIRO  MANU BAHTIDÃO BABY
02/08/2024;03:20;HENRIQUE e JULIANO - QUASE ALGO
02/08/2024;03:20;ANA CASTELA - ALERTA DE GOLPE
02/08/2024;03:20;MARÍLIA MENDONÇA - LEÃO
02/08/2024;03:20;A7S feat ALOK - MONSTER
02/08/2024;03:40;MATHEUS E KAUAN feat MAIARA E MARAISA - NÃO SEI SE TO S
02/08/2024;03:40;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
02/08/2024;03:40;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
02/08/2024;03:40;JORGE & MATEUS - VOCÊ VAI SENTIR SAUDADE
02/08/2024;03:40;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
02/08/2024;03:40;GUSTTAVO LIMA - ENTREVISTA COM EX
02/08/2024;03:40;MATHEUS E KAUAN - QUARTA CADEIRA
02/08/2024;04:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
02/08/2024;04:00;ZE NETO E CRISTIANO - ESTADO DECADENTE
02/08/2024;04:00;ISRAEL & RODOLFFO  MARI FERNANDEZ - SEU BRILHO SUMIU
02/08/2024;04:00;NADSON O FERINHA - TIVE QUE BATER PALMA
02/08/2024;04:00;LAUANA PRADO -TEMPEROL DE AMOR
02/08/2024;04:00;ANA CASTELA  ALOK  HUNGRIA - LUA
02/08/2024;04:00;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
02/08/2024;04:20;MAIARA e MARAISA - NARCISISTA
02/08/2024;04:20;BRUNO ROSA feat CLAYTON E ROMÁRIO - CERVEJA E SOCORRO
02/08/2024;04:20;MATHEUS & KAUAN feat. MARI FERNANDEZ - NÃO VITALÍCIO
02/08/2024;04:20;HENRIQUE E JULIANO - SEU PERFIL
02/08/2024;04:20;JORGE E MATEUS - MEDIDA CERTA
02/08/2024;04:20;DILSINHO  GRUPO MENOS É MAIS - FICA LIGHT
02/08/2024;04:20;ISRAEL E RODOLFFO - GREVE DE BEIJO
02/08/2024;04:40;WESLEY SAFADÃO - AGORA É PRA VALER
02/08/2024;04:40;LUAN SANTANA - ME DESBLOQUEIA AÍ
02/08/2024;04:40;MARI FERNANDEZ - A GENTE SE ENTREGA
02/08/2024;04:40;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
02/08/2024;04:40;ZÉ NETO e CRISTIANO - OI BALDE
02/08/2024;04:40;ZÉ VAQUEIRO - UM DIA
02/08/2024;04:40;JORGE & MATEUS - ÁGUA DE OCEANO - ONDE NASCE O SOL
02/08/2024;05:00;MARÍLIA MENDONÇA - SUPERA
02/08/2024;05:00;MATHEUS E KAUAN - CONSÓRCIO
02/08/2024;05:00;ANA CASTELA - MINHA HERANÇA
02/08/2024;05:00;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
02/08/2024;05:00;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
02/08/2024;05:00;GUSTTAVO LIMA - FICHA LIMPA
02/08/2024;05:20;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
02/08/2024;05:20;Bruno Mars - Just The Way You Are
02/08/2024;05:20;SOLANGE ALMEIDA - SAUDADE NO MUDO
02/08/2024;05:20;MATHEUS e KAUAN - BOM SINAL
02/08/2024;05:20;HENRIQUE E JULIANO - ALÔ INVEJA
02/08/2024;05:20;SORRISO MAROTO E FERRUGEM - ELA
02/08/2024;05:20;MARÍLIA MENDONÃ - FLOR E O BEIJA-FLOR
02/08/2024;05:40;JORGE E MATEUS - TROCA
02/08/2024;05:40;SIMONE MENDES - DOIS FUGITIVOS
02/08/2024;05:40;NATTAN - AMOR NA PRAIA
02/08/2024;05:40;MANIM VAQUERIO - FORRÓ E DESMANTELO
02/08/2024;05:40;LAUANA PRADO - CHORADA
02/08/2024;05:40;HUGO E GUILHERME  MAIARA E MARAISA - MORENA DE GOIANA
02/08/2024;05:40;ZÉ NETO E CRISTIANO - ALÔ AMBEV
02/08/2024;06:00;GUSTTAVO LIMA  MAIARA & MARAISA - OFICIALIZAR
02/08/2024;06:00;ALOK - HEAR ME NOW (REMIX)
02/08/2024;06:00;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
02/08/2024;06:00;ZÉ NETO E CRISTIANO - LONG NECK
02/08/2024;06:00;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
02/08/2024;06:00;FELIPE AMORIM - AMOR PARA RECOMEÇAR
02/08/2024;06:00;GUSTAVO MIOTO - VOLTANDO PRA MIM
02/08/2024;06:20;FELIPE ARAÚJO feat LUAN SANTANA - ÚLTIMA NOITE
02/08/2024;06:20;MURILO HUFF feat. WESLEY SAFADÃO - QUEM TÁ PEGANDO
02/08/2024;06:20;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
02/08/2024;06:20;MARI FERNANDEZ - VAI VIVER
02/08/2024;06:20;BERG GONZAGA - SE EU NÃO TIVESSE
02/08/2024;06:20;JORGE & MATEUS - TEM QUE SORRIR
02/08/2024;06:40;GUSTTAVO LIMA - FALA COMIGO
02/08/2024;06:40;A7S feat ALOK - MONSTER
02/08/2024;06:40;MARÍLIA MENDONÇA - TENTATIVAS
02/08/2024;06:40;LUAN SANTANA - AMBIENTE ERRADO
02/08/2024;06:40;PEDRO SAMPAIO - POCPOC
02/08/2024;06:40;JORGE E MATEUS - ENTÃO VALEU
02/08/2024;07:00;MILANE HORA - PRIMEIRO EU SEGUNDO EU
02/08/2024;07:00;HENRIQUE E JULIANO - LIBERDADE PROVISÓRIA
02/08/2024;07:00;LUAN SANTANA - EU SOU SENTIMENTAL
02/08/2024;07:00;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
02/08/2024;07:00;LUAN SANTANA feat ANA CASTELA - DEJA VU
02/08/2024;07:00;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
02/08/2024;07:20;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
02/08/2024;07:20;ISRAEL & RODOLFFO - CHEGOU UM ÁUDIO
02/08/2024;07:20;SEU DESEJO - CAMA DE SOLTEIRO
02/08/2024;07:20;DILSINHO  GRUPO MENOS É MAIS - FICA LIGHT
02/08/2024;07:20;HUGO E GUILHERME - VAZOU NA BRAQUIARA
02/08/2024;07:20;MARILIA TAVARES - ÁGUA DE SAL
02/08/2024;07:20;GUSTTAVO LIMA - NA HORA DE AMAR
02/08/2024;07:40;MARA PAVANELLY - NÃO PASSA DE EX
02/08/2024;07:40;WESLEY SAFADÃO - SE VOCÊ DEIXAR
02/08/2024;07:40;THIAGO E SAMUEL feat SIMONE MENDES - AMOR DIFERENTE
02/08/2024;07:40;DILSINHO feat VITOR KLEY - CAFEINA
02/08/2024;07:40;JORGE & MATEUS - ÁGUA DE OCEANO - ONDE NASCE O SOL
02/08/2024;08:00;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
02/08/2024;08:00;HENRIQUE E JULIANO - CULPADOS
02/08/2024;08:00;FERRUGEM feat SORRISO MAROTO - APAGUEI PARA TODOS
02/08/2024;08:00;SIMONE MENDES - PIOR PARTE
02/08/2024;08:00;ZE NETO E CRISTIANO - ESTADO DECADENTE
02/08/2024;08:00;MURILO HUFF - DEDO DO MEIO
02/08/2024;08:00;HENRIQUE CASTRO feat MARÍLIA MENDONÇA - EXPERIÊNCIA
02/08/2024;08:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
02/08/2024;08:20;MATHEUS E KAUAN - EXPECTATIVA x REALIDADE
02/08/2024;08:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
02/08/2024;08:20;MARI FERNADEZ - SEM EXPLICAÇÃO
02/08/2024;08:20;JORGE E MATEUS - DO JEITO QUE TÁ NÃO DÁ
02/08/2024;08:20;ZÉ VAQUEIRO - MARAVILHOSA
02/08/2024;08:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
02/08/2024;08:40;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
02/08/2024;08:40;MARILIA TAVARES - ÁGUA DE SAL
02/08/2024;08:40;MATHEUS & KAUAN feat. MARI FERNANDEZ - NÃO VITALÍCIO
02/08/2024;08:40;WESLEY SAFADÃO - AMOR OU ESQUEMA
02/08/2024;08:40;LAUANA PRADO - CORAÇÃO SERTANEJO & ONDE HAJA SOL
02/08/2024;09:00;MILANE HORA - PRIMEIRO EU SEGUNDO EU
02/08/2024;09:00;SORRISO MAROTO E FERRUGEM - ELA
02/08/2024;09:00;LUAN SANTANA - EU SOU SENTIMENTAL
02/08/2024;09:00;HENRIQUE e JULIANO - TE ESQUECI SEM QUERER
02/08/2024;09:00;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
02/08/2024;09:00;MARILIA MENDONCA - TODO MUNDO VAI SOFRER
02/08/2024;09:20;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
02/08/2024;09:20;JORGE & MATEUS - SÓ VOCÊ E EU
02/08/2024;09:20;SEU DESEJO - CAMA DE SOLTEIRO
02/08/2024;09:20;Christopher - Hope This Song Is For You
02/08/2024;09:20;MARI FERNANDEZ e WESLEY SAFADÃO - AMOR SEM COMPROMISSO
02/08/2024;09:20;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
02/08/2024;09:20;SIMONE MENDES - DOIS TRISTES
02/08/2024;09:40;MARA PAVANELLY - NÃO PASSA DE EX
02/08/2024;09:40;GUATTAVO LIMA - EX DA SUA VIDA
02/08/2024;09:40;THIAGO E SAMUEL feat SIMONE MENDES - AMOR DIFERENTE
02/08/2024;09:40;HENRY FREITAS - TEM CAFÉ
02/08/2024;09:40;MAIARA e MARAISA - NARCISISTA
02/08/2024;09:40;MURILO HUFF - PINO DA GRANADA
02/08/2024;10:00;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
02/08/2024;10:00;MANIM VAQUERIO - FORRÓ E DESMANTELO
02/08/2024;10:00;FERRUGEM feat SORRISO MAROTO - APAGUEI PARA TODOS
02/08/2024;10:00;ZÉ FELIPE - LUZ DO LUAR
02/08/2024;10:00;MURILO HUFF feat MARI FERNANDEZ - MALÍCIA
02/08/2024;10:00;GUSTTAVO LIMA - ONLINE
02/08/2024;10:00;MATHEUS E KAUAN - VOCÊ NÃO TÁ PREPARADA
02/08/2024;10:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
02/08/2024;10:20;LAUANA PRADO - JEITO CARINHO & EU QUERO SÓ VOCÊ
02/08/2024;10:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
02/08/2024;10:20;WESLEY SAFADÃO - AGORA É PRA VALER
02/08/2024;10:20;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
02/08/2024;10:20;ANA CASTELA  LUDMILA - DIA DE FLUXO
02/08/2024;10:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
02/08/2024;10:40;MARÍLIA MENDONÇA - LEÃO
02/08/2024;10:40;MARILIA TAVARES - ÁGUA DE SAL
02/08/2024;10:40;MURILO HUFF feat. WESLEY SAFADÃO - QUEM TÁ PEGANDO
02/08/2024;10:40;MARA PAVANELLY - APAIXONADA
02/08/2024;10:40;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
02/08/2024;11:00;CALCINHA PRETA - SEM EXPLICAÇÃO
02/08/2024;11:00;MAIARA E MARAISA - MEDO BOBO
02/08/2024;11:00;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
02/08/2024;11:00;MARI FERNANDEZ - AMOR IMPOSSIVEL
02/08/2024;11:00;ZÉ NETO E CRISTIANO - CADEIRA DE AÇO
02/08/2024;11:20;LAUANA PRADO - VIVA VOZ
02/08/2024;11:20;IGUINHO E LULINHA - FORA DO COMUM
02/08/2024;11:20;GUSTAVO MIOTO - VOLTANDO PRA MIM
02/08/2024;11:20;GUSTTAVO LIMA - FALA COMIGO
02/08/2024;11:20;MARÍLIA MENDONÇA - VIRA HOMEM
02/08/2024;11:20;MURILO HUFF - PRAIA
02/08/2024;11:20;HENRIQUE E JULIANO - TRAUMATIZEI
02/08/2024;11:40;WALISSON MAICON - UM COPO DE WHISKY
02/08/2024;11:40;SIMONE MENDES - CASO SEM NOME
02/08/2024;11:40;MILANE HORA - SEM VOCÊ
02/08/2024;11:40;NADSON O FEINHA - SETE MILHÕES
02/08/2024;13:00;SIMONE MENDES - VOCÊ MERECEU
02/08/2024;13:00;MENOS É MAIS - LAPADA DELA
02/08/2024;13:00;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
02/08/2024;13:00;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
02/08/2024;13:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
02/08/2024;13:00;HENRIQUE E JULIANO - ONLINE
02/08/2024;13:00;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
02/08/2024;13:20;MILANE HORA - PRIMEIRO EU SEGUNDO EU
02/08/2024;13:20;MURILO HUFF - PINO DA GRANADA
02/08/2024;13:20;LUAN SANTANA - EU SOU SENTIMENTAL
02/08/2024;13:20;GUSTTAVO LIMA - NUNCA MAIS LARGO VOCÊ
02/08/2024;13:20;MATHEUS E KAUAN - VOCÊ NÃO VALE UMA LÁGRIMA
02/08/2024;13:20;MATHEUS & KAUAN  LUIZA SONZA - NÃO SIRVO
02/08/2024;13:40;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
02/08/2024;13:40;ZÉ NETO E CRISTIANO - ESSES VÍCIOS
02/08/2024;13:40;SEU DESEJO - CAMA DE SOLTEIRO
02/08/2024;13:40;THIAGUINHO - PÉ NA AREIA
02/08/2024;13:40;WALISSON MAICON - UM COPO DE WHISKY
02/08/2024;13:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
02/08/2024;13:40;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
02/08/2024;14:00;MARA PAVANELLY - NÃO PASSA DE EX
02/08/2024;14:00;MAIARA e MARAISA - SURTOS
02/08/2024;14:00;THIAGO E SAMUEL feat SIMONE MENDES - AMOR DIFERENTE
02/08/2024;14:00;HENRY FREITAS feat PEDRO SAMPAIO - BARULHO DO PRAZER
02/08/2024;14:00;MARILIA MENDONCA - TODO MUNDO VAI SOFRER
02/08/2024;14:00;JORGE E MATEUS - MOLHANDO O VOLANTE
02/08/2024;14:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
02/08/2024;14:20;MATHEUS E KAUAN feat MAIARA E MARAISA - NÃO SEI SE TO S
02/08/2024;14:20;FERRUGEM feat SORRISO MAROTO - APAGUEI PARA TODOS
02/08/2024;14:20;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
02/08/2024;14:20;DILSINHO  GRUPO MENOS É MAIS - FICA LIGHT
02/08/2024;14:20;JONAS ESTICADO e MARI FERNANDEZ - SE VOCE TIVESSSE CUID
02/08/2024;14:40;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
02/08/2024;14:40;ZÉ NETO e CRISTIANO - BATENDO O DENTE
02/08/2024;14:40;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
02/08/2024;14:40;GUSTTAVO LIMA - BALADA DO BUTECO
02/08/2024;14:40;ISRAEL & RODOLFFO ft. ANA CASTELA - BOMBONZINHO
02/08/2024;14:40;GUSTTAVO LIMA  HUGO e GUILHERME - TORCE O OLHO
02/08/2024;15:00;VITORIA FREITAS - OLHA NOS MEUS OLHOS
02/08/2024;15:00;ANA CASTELA - MINHA HERANÇA
02/08/2024;15:00;MARILIA TAVARES - ÁGUA DE SAL
02/08/2024;15:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
02/08/2024;15:00;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
02/08/2024;15:00;MATHEUS & KAUAN - CRONÔMETRO
02/08/2024;15:20;CALCINHA PRETA - SEM EXPLICAÇÃO
02/08/2024;15:20;ZÉ VAQUEIRO - UM DIA
02/08/2024;15:20;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
02/08/2024;15:20;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
02/08/2024;15:20;HUGO E GUILHERME feat. JORGE E MATEUS - MEU NÚMERO
02/08/2024;15:40;LAUANA PRADO - VIVA VOZ
02/08/2024;15:40;MURILO HUFF - A CERVEJA ABRE SOZINHA
02/08/2024;15:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
02/08/2024;15:40;JORGE E MATEUS feat LAUANA PRADO - HAVERÁ SINAIS
02/08/2024;15:40;GUSTTAVO LIMA - FALA MAL DE MIM
02/08/2024;15:40;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
02/08/2024;16:00;WALISSON MAICON - UM COPO DE WHISKY
02/08/2024;16:00;ZÉ NETO e CRISTIANO - PÁTIO DO POSTO
02/08/2024;16:00;MILANE HORA - SEM VOCÊ
02/08/2024;16:00;MATHEUS E KAUAN - SOLTO FOGUETE
02/08/2024;16:00;ANA CASTELA  ALOK  HUNGRIA - LUA
